fecha,estado,producto,precio_kg,mercado,tipo_alimentacion,demanda,oferta,inflacion,temperatura,ventas
2024-09-05,Coahuila,sirloin,333,digital,mixto,muy_alta,media,"4,5",12,249
2024-04-06,Michoacán,sirloin,346,supermercado,mixto,muy_alta,alta,"7,56",11,53
2022-02-03,Coahuila,carne_molida,252,supermercado,engorda_corral,alta,baja,"3,66",22,59
2022-02-18,CDMX,arrachera,243,central_abasto,pastoreo,media,alta,"6,09",31,55
2024-02-08,Oaxaca,arrachera,253,supermercado,pastoreo,baja,media,"8,88",25,92
2023-10-28,Sonora,carne_molida,200,digital,mixto,media,media,9,26,48
2022-10-24,Yucatán,carne_molida,178,digital,mixto,baja,alta,"8,3",38,199
2022-07-13,Sonora,sirloin,352,supermercado,engorda_corral,alta,baja,"8,1",24,78
2021-10-21,Yucatán,arrachera,286,supermercado,pastoreo,baja,baja,"5,17",21,212
2021-12-24,Yucatán,costilla,280,digital,engorda_corral,media,media,"4,4",31,83
2023-11-28,Querétaro,sirloin,346,supermercado,engorda_corral,alta,baja,"5,52",25,76
2023-10-26,Nuevo León,costilla,238,tradicional,engorda_corral,media,alta,"3,65",32,159
2024-07-12,Coahuila,bistec,193,tradicional,engorda_corral,baja,alta,"6,64",25,229
2021-10-12,Yucatán,arrachera,302,central_abasto,pastoreo,muy_alta,baja,"8,38",24,86
2022-11-23,Yucatán,costilla,324,supermercado,engorda_corral,muy_alta,baja,"4,77",34,175
2021-01-06,Michoacán,costilla,267,central_abasto,mixto,alta,alta,"7,7",11,217
2022-07-28,Jalisco,carne_molida,209,tradicional,pastoreo,muy_alta,media,"6,17",11,190
2024-06-22,CDMX,sirloin,280,tradicional,pastoreo,alta,alta,"6,46",37,290
2024-08-02,Sinaloa,bistec,265,tradicional,engorda_corral,muy_alta,media,"8,8",27,142
2023-05-31,Sinaloa,bistec,206,tradicional,pastoreo,baja,media,"7,69",25,137
2021-03-28,Veracruz,costilla,263,central_abasto,mixto,baja,baja,"9,15",27,51
2024-08-12,Oaxaca,carne_molida,206,digital,mixto,media,media,"3,88",26,74
2022-09-21,Yucatán,carne_molida,201,tradicional,pastoreo,alta,media,"7,16",21,247
2023-07-23,Oaxaca,costilla,259,central_abasto,engorda_corral,media,baja,"7,42",38,208
2022-07-23,Yucatán,bistec,229,digital,pastoreo,baja,baja,"4,37",14,116
2023-03-16,Guanajuato,arrachera,278,central_abasto,pastoreo,media,media,"7,68",23,232
2022-03-27,Coahuila,costilla,248,digital,mixto,baja,media,"7,8",33,65
2024-05-07,Sonora,costilla,281,supermercado,engorda_corral,baja,media,"7,14",19,161
2023-04-21,Sinaloa,carne_molida,175,central_abasto,pastoreo,alta,alta,"7,48",13,217
2022-12-25,Querétaro,costilla,240,central_abasto,mixto,alta,alta,"4,97",23,206
2023-08-31,Puebla,carne_molida,194,digital,mixto,media,alta,"6,82",28,139
2023-09-17,Veracruz,carne_molida,154,central_abasto,pastoreo,baja,alta,"5,45",11,252
2024-08-23,Chiapas,costilla,244,tradicional,mixto,baja,media,"9,41",33,105
2024-05-29,CDMX,bistec,222,central_abasto,mixto,muy_alta,alta,"5,05",15,56
2023-06-20,Puebla,costilla,224,central_abasto,pastoreo,baja,alta,"5,33",32,243
2021-12-17,Nuevo León,costilla,249,tradicional,pastoreo,baja,baja,"5,8",15,286
2024-03-23,Jalisco,arrachera,318,digital,engorda_corral,baja,baja,"5,76",18,203
2023-05-04,Nuevo León,bistec,223,tradicional,pastoreo,baja,media,"7,61",27,226
2022-04-15,Michoacán,bistec,264,tradicional,engorda_corral,muy_alta,baja,"6,4",13,117
2021-10-06,Chiapas,arrachera,249,central_abasto,pastoreo,media,media,"8,62",29,85
2021-11-17,Oaxaca,costilla,257,central_abasto,pastoreo,alta,baja,"6,68",25,230
2023-03-02,Puebla,arrachera,308,supermercado,mixto,alta,alta,"6,48",12,164
2021-10-31,Coahuila,arrachera,238,tradicional,engorda_corral,baja,alta,"4,4",38,262
2023-04-17,Querétaro,bistec,186,tradicional,pastoreo,media,alta,"6,24",35,231
2024-05-04,Nuevo León,bistec,256,central_abasto,engorda_corral,muy_alta,media,"4,19",15,71
2022-01-31,Chiapas,costilla,284,digital,engorda_corral,muy_alta,baja,"4,34",32,58
2022-02-25,Michoacán,carne_molida,184,central_abasto,pastoreo,baja,media,"6,26",22,167
2023-10-19,Guanajuato,arrachera,275,tradicional,pastoreo,alta,media,"7,05",10,249
2021-10-20,Sinaloa,bistec,201,digital,pastoreo,media,alta,"7,87",27,114
2023-11-17,Coahuila,bistec,225,supermercado,mixto,media,media,"3,57",32,161
2022-01-01,Jalisco,sirloin,259,tradicional,pastoreo,baja,alta,"9,17",24,249
2024-04-30,Coahuila,arrachera,288,tradicional,pastoreo,alta,media,"6,6",21,116
2022-09-26,Sinaloa,costilla,249,digital,engorda_corral,baja,alta,"4,2",22,70
2024-12-09,Sinaloa,carne_molida,249,central_abasto,pastoreo,muy_alta,baja,"4,37",28,298
2024-02-22,Michoacán,sirloin,330,supermercado,engorda_corral,baja,baja,"5,86",37,115
2023-07-07,Puebla,arrachera,289,central_abasto,pastoreo,muy_alta,media,"5,3",12,88
2023-12-11,Puebla,sirloin,347,tradicional,engorda_corral,alta,baja,"5,57",34,115
2021-04-10,Chiapas,sirloin,341,digital,mixto,muy_alta,media,"6,85",25,238
2021-04-18,Querétaro,bistec,236,tradicional,mixto,media,baja,"7,77",26,286
2024-07-14,Oaxaca,arrachera,329,digital,mixto,alta,media,"9,03",15,109
2024-02-04,Coahuila,arrachera,254,tradicional,pastoreo,media,alta,"4,41",14,178
2022-04-22,Veracruz,carne_molida,192,digital,mixto,baja,media,"4,15",17,222
2023-08-12,Michoacán,bistec,248,tradicional,pastoreo,alta,baja,"8,42",37,258
2022-04-26,Coahuila,sirloin,318,digital,mixto,baja,media,"5,37",28,198
2021-02-12,Chiapas,arrachera,291,digital,mixto,baja,media,"7,4",14,219
2023-10-02,Yucatán,carne_molida,219,tradicional,mixto,muy_alta,baja,"4,04",26,276
2022-08-08,Jalisco,carne_molida,185,supermercado,mixto,alta,alta,"8,41",22,139
2024-04-17,Yucatán,bistec,282,supermercado,mixto,muy_alta,baja,"7,2",36,130
2024-06-29,Oaxaca,sirloin,359,digital,mixto,muy_alta,baja,"4,26",29,186
2021-03-25,Sonora,bistec,209,tradicional,mixto,baja,baja,"5,84",38,132
2024-05-25,Michoacán,arrachera,287,digital,mixto,muy_alta,alta,"5,39",12,272
2024-05-06,Oaxaca,carne_molida,235,central_abasto,mixto,alta,baja,"6,18",23,247
2023-07-28,Nuevo León,arrachera,272,digital,mixto,baja,alta,"4,28",36,56
2023-03-30,Guanajuato,costilla,254,supermercado,mixto,media,media,"7,02",17,271
2024-06-07,Yucatán,sirloin,347,digital,pastoreo,media,baja,"8,25",13,286
2021-08-18,Puebla,arrachera,297,central_abasto,pastoreo,alta,baja,"4,08",20,174
2024-12-19,CDMX,carne_molida,204,digital,mixto,baja,media,"8,28",28,253
2023-01-15,Sonora,costilla,268,tradicional,mixto,alta,media,"4,41",27,48
2024-04-08,Guanajuato,arrachera,283,supermercado,pastoreo,baja,baja,"8,68",19,90
2023-09-04,Guanajuato,costilla,273,digital,pastoreo,muy_alta,baja,"9,02",20,118
2024-11-15,Guanajuato,arrachera,324,digital,mixto,muy_alta,media,"6,85",25,219
2024-08-07,Jalisco,bistec,197,digital,mixto,baja,alta,"5,93",36,68
2023-04-20,Yucatán,bistec,249,supermercado,pastoreo,media,baja,"5,52",27,211
2021-11-03,CDMX,sirloin,306,tradicional,engorda_corral,media,baja,"4,14",14,181
2023-03-05,Veracruz,arrachera,346,supermercado,mixto,muy_alta,baja,"4,88",33,147
2023-02-15,Nuevo León,sirloin,332,supermercado,mixto,muy_alta,alta,"8,57",22,142
2021-01-25,Guanajuato,carne_molida,183,tradicional,mixto,baja,media,"5,96",32,155
2024-05-02,Oaxaca,arrachera,282,digital,pastoreo,alta,alta,"9,09",15,95
2022-01-15,Oaxaca,arrachera,292,supermercado,pastoreo,alta,alta,"9,3",12,155
2022-02-22,Querétaro,carne_molida,207,supermercado,pastoreo,alta,media,"8,49",35,186
2023-11-21,Jalisco,carne_molida,201,tradicional,pastoreo,alta,baja,"4,66",15,220
2023-05-11,Oaxaca,costilla,237,central_abasto,mixto,baja,alta,"7,34",19,44
2022-10-07,Sinaloa,bistec,176,central_abasto,pastoreo,media,alta,"6,61",11,123
2023-03-08,CDMX,carne_molida,182,central_abasto,mixto,alta,alta,"4,68",30,72
2023-11-17,Sinaloa,carne_molida,205,central_abasto,mixto,muy_alta,alta,"3,53",12,244
2022-05-10,Jalisco,sirloin,332,digital,mixto,muy_alta,baja,"6,15",16,109
2023-08-14,Michoacán,sirloin,308,central_abasto,mixto,media,baja,"4,68",10,72
2024-12-01,Nuevo León,costilla,242,tradicional,pastoreo,alta,alta,"8,68",38,277
2023-04-23,CDMX,arrachera,298,central_abasto,engorda_corral,baja,baja,"8,27",13,207
2024-09-21,Nuevo León,sirloin,277,central_abasto,mixto,baja,alta,"4,75",36,71
2024-08-11,Coahuila,arrachera,294,tradicional,mixto,media,baja,"4,4",33,287
2024-03-16,Puebla,bistec,221,tradicional,engorda_corral,baja,baja,"7,36",14,116
2022-05-16,CDMX,arrachera,306,digital,engorda_corral,media,media,"8,75",23,107
2024-10-30,Oaxaca,sirloin,308,central_abasto,pastoreo,media,baja,"6,79",29,262
2022-05-11,Chiapas,bistec,262,supermercado,pastoreo,muy_alta,baja,"7,01",36,288
2024-03-13,Yucatán,arrachera,249,central_abasto,pastoreo,media,alta,"8,16",22,90
2023-01-26,Michoacán,arrachera,250,tradicional,pastoreo,alta,alta,"9,41",16,173
2023-04-25,Nuevo León,bistec,276,digital,mixto,muy_alta,media,"8,63",27,248
2023-06-13,Chiapas,bistec,240,tradicional,mixto,baja,media,"8,25",16,254
2023-04-30,Puebla,arrachera,308,central_abasto,engorda_corral,media,baja,"8,1",29,196
2024-08-03,Guanajuato,sirloin,326,central_abasto,pastoreo,muy_alta,media,"7,04",35,123
2022-09-22,Chiapas,carne_molida,241,supermercado,engorda_corral,muy_alta,media,"6,85",33,261
2023-02-03,Chiapas,sirloin,346,supermercado,engorda_corral,alta,media,"5,09",25,96
2023-05-24,Sinaloa,arrachera,287,supermercado,pastoreo,alta,baja,"3,52",18,176
2023-02-05,Guanajuato,arrachera,268,central_abasto,mixto,media,alta,"4,2",23,134
2021-06-12,Chiapas,bistec,221,supermercado,pastoreo,alta,alta,"4,97",37,112
2022-03-27,Puebla,arrachera,298,tradicional,pastoreo,media,baja,"7,41",33,244
2024-05-15,Veracruz,bistec,273,supermercado,engorda_corral,media,baja,"8,12",12,212
2023-11-02,Sinaloa,bistec,216,supermercado,pastoreo,baja,alta,"8,54",17,74
2023-07-21,Yucatán,sirloin,320,digital,pastoreo,alta,media,"4,88",29,224
2022-08-25,CDMX,carne_molida,169,central_abasto,pastoreo,baja,baja,"4,56",36,55
2022-07-26,Michoacán,arrachera,300,supermercado,pastoreo,baja,baja,"9,25",26,65
2021-11-30,Oaxaca,bistec,250,digital,engorda_corral,muy_alta,alta,"6,7",10,194
2022-11-28,CDMX,carne_molida,213,supermercado,mixto,baja,baja,"4,4",38,207
2021-10-18,Oaxaca,bistec,268,supermercado,mixto,alta,media,"7,53",12,145
2023-01-26,Jalisco,costilla,241,tradicional,engorda_corral,baja,alta,"4,75",33,90
2022-06-25,Sinaloa,arrachera,281,central_abasto,mixto,muy_alta,alta,"6,47",20,281
2022-04-08,Sonora,arrachera,259,tradicional,pastoreo,media,media,"4,29",23,139
2021-06-09,Sonora,costilla,243,central_abasto,engorda_corral,baja,media,"4,61",10,207
2024-07-19,Sonora,bistec,221,central_abasto,engorda_corral,media,alta,"8,27",10,161
2021-06-02,Michoacán,costilla,236,tradicional,pastoreo,alta,media,"7,15",21,40
2023-11-04,Querétaro,sirloin,331,digital,engorda_corral,media,alta,"4,3",28,241
2022-05-20,Sinaloa,costilla,247,central_abasto,mixto,alta,baja,"3,99",25,135
2024-06-07,Michoacán,bistec,250,tradicional,engorda_corral,muy_alta,media,"5,68",31,251
2023-04-04,Veracruz,costilla,266,digital,mixto,media,media,"8,08",13,275
2023-11-27,Puebla,arrachera,258,digital,pastoreo,alta,alta,"8,48",15,261
2024-09-19,Sonora,carne_molida,215,tradicional,pastoreo,alta,baja,"4,74",34,97
2021-10-14,Querétaro,arrachera,300,supermercado,mixto,baja,baja,"8,97",13,296
2022-02-24,Michoacán,carne_molida,211,tradicional,pastoreo,muy_alta,media,"8,92",37,59
2023-07-30,Sinaloa,arrachera,258,tradicional,mixto,baja,baja,"5,97",33,273
2024-02-22,Sonora,sirloin,323,tradicional,engorda_corral,media,media,"5,47",15,253
2021-01-01,CDMX,bistec,273,digital,engorda_corral,media,baja,"7,19",25,42
2022-04-02,Puebla,sirloin,304,tradicional,mixto,alta,baja,"6,31",31,89
2022-09-29,Querétaro,bistec,227,digital,mixto,alta,alta,"9,09",12,268
2022-07-28,Sonora,sirloin,299,supermercado,mixto,media,media,"4,69",13,276
2024-12-07,Sonora,carne_molida,157,tradicional,pastoreo,media,alta,"6,9",10,264
2022-12-04,Puebla,arrachera,296,digital,pastoreo,baja,baja,"8,43",27,146
2021-11-09,Guanajuato,carne_molida,202,tradicional,pastoreo,baja,baja,"6,25",38,118
2024-10-22,Sonora,sirloin,296,central_abasto,engorda_corral,baja,media,"6,06",10,289
2021-09-29,Chiapas,sirloin,302,central_abasto,pastoreo,media,baja,"8,94",16,276
2021-02-03,Michoacán,sirloin,318,digital,mixto,media,media,"6,11",12,70
2022-05-27,Sonora,bistec,253,tradicional,mixto,alta,baja,"9,47",11,116
2024-08-15,Michoacán,arrachera,266,supermercado,pastoreo,muy_alta,alta,"9,18",17,240
2024-11-18,CDMX,sirloin,321,tradicional,engorda_corral,baja,media,"5,92",15,114
2022-08-22,Nuevo León,costilla,253,central_abasto,engorda_corral,baja,media,"8,04",14,150
2023-03-13,Chiapas,costilla,285,supermercado,mixto,muy_alta,media,"8,93",17,281
2024-09-27,Michoacán,arrachera,252,digital,mixto,media,alta,"5,35",27,249
2024-03-08,Veracruz,bistec,261,digital,mixto,muy_alta,alta,"8,77",24,83
2022-03-19,Guanajuato,bistec,198,central_abasto,mixto,baja,alta,"6,3",34,290
2022-12-04,Puebla,carne_molida,262,digital,engorda_corral,muy_alta,baja,"5,64",21,187
2023-11-14,Sonora,bistec,232,central_abasto,engorda_corral,baja,baja,"3,64",37,256
2022-11-10,Sinaloa,arrachera,314,central_abasto,mixto,muy_alta,baja,"4,47",33,281
2021-01-01,CDMX,arrachera,283,tradicional,pastoreo,muy_alta,media,"8,51",17,289
2024-01-27,Chiapas,sirloin,319,central_abasto,engorda_corral,media,media,"9,24",29,85
2023-11-22,Sinaloa,carne_molida,142,tradicional,mixto,baja,alta,"7,9",23,132
2024-10-30,Querétaro,bistec,229,tradicional,pastoreo,muy_alta,media,"6,46",28,174
2022-10-02,Oaxaca,costilla,248,central_abasto,engorda_corral,baja,baja,"7,59",31,171
2024-11-18,CDMX,sirloin,305,central_abasto,pastoreo,alta,media,"8,11",38,214
2021-05-15,Oaxaca,arrachera,286,tradicional,mixto,media,baja,"4,83",10,111
2023-12-03,Jalisco,sirloin,306,tradicional,pastoreo,alta,baja,"6,18",11,191
2021-12-31,Puebla,carne_molida,219,central_abasto,engorda_corral,alta,baja,"4,64",37,115
2021-03-02,Puebla,costilla,291,supermercado,mixto,muy_alta,alta,"8,85",15,51
2021-01-26,CDMX,sirloin,311,digital,pastoreo,muy_alta,baja,"5,49",33,193
2024-03-21,Oaxaca,costilla,278,tradicional,engorda_corral,alta,baja,"5,6",17,136
2021-07-28,Veracruz,bistec,213,supermercado,pastoreo,media,alta,"8,07",18,115
2021-09-03,Sinaloa,costilla,279,supermercado,mixto,media,media,"5,45",23,109
2024-05-18,Sinaloa,carne_molida,223,tradicional,pastoreo,muy_alta,baja,"9,16",12,282
2023-06-24,Querétaro,bistec,261,digital,engorda_corral,alta,alta,"6,83",35,41
2022-06-10,Yucatán,carne_molida,208,tradicional,mixto,media,baja,"7,64",14,142
2021-04-05,Puebla,carne_molida,245,supermercado,mixto,muy_alta,alta,"7,12",37,96
2024-03-17,Sinaloa,carne_molida,181,digital,pastoreo,baja,alta,"7,87",19,293
2021-05-08,Oaxaca,arrachera,257,central_abasto,mixto,baja,alta,"8,66",32,216
2021-08-06,Yucatán,carne_molida,215,supermercado,mixto,alta,alta,"9,43",20,171
2024-10-07,Querétaro,sirloin,321,digital,mixto,alta,alta,"4,61",32,220
2021-06-10,Michoacán,carne_molida,194,digital,engorda_corral,baja,alta,"6,98",35,178
2022-11-16,Chiapas,sirloin,280,central_abasto,pastoreo,media,alta,"7,88",19,214
2021-04-17,Guanajuato,bistec,263,central_abasto,mixto,muy_alta,baja,"4,49",21,96
2024-10-04,CDMX,bistec,235,central_abasto,pastoreo,media,baja,"4,68",31,75
2021-07-06,Chiapas,carne_molida,189,supermercado,pastoreo,alta,media,"8,85",12,233
2023-12-21,Nuevo León,sirloin,305,central_abasto,mixto,muy_alta,media,"3,79",38,293
2023-09-22,Chiapas,carne_molida,226,digital,mixto,alta,baja,"8,12",29,51
2021-09-26,Yucatán,costilla,270,central_abasto,engorda_corral,media,baja,"4,78",16,264
2024-04-12,Yucatán,carne_molida,257,supermercado,engorda_corral,alta,baja,"4,77",19,189
2023-01-22,Michoacán,arrachera,319,supermercado,mixto,muy_alta,baja,"3,64",25,186
2023-02-13,Chiapas,carne_molida,195,supermercado,pastoreo,baja,media,"6,08",32,277
2022-11-26,Nuevo León,sirloin,277,central_abasto,pastoreo,baja,alta,"8,66",34,238
2024-02-23,Sinaloa,carne_molida,207,digital,mixto,muy_alta,alta,"5,76",14,43
2022-10-24,Michoacán,bistec,214,supermercado,pastoreo,baja,media,"8,19",26,247
2021-06-06,Oaxaca,bistec,242,digital,pastoreo,muy_alta,baja,"6,64",35,136
2021-11-14,Sonora,sirloin,331,supermercado,pastoreo,alta,baja,"4,43",15,90
2022-10-03,CDMX,sirloin,341,central_abasto,mixto,alta,baja,"4,69",36,128
2023-03-03,Veracruz,costilla,248,supermercado,pastoreo,media,alta,"5,94",34,193
2024-06-19,Yucatán,arrachera,258,supermercado,pastoreo,media,alta,"8,56",16,96
2022-10-04,Oaxaca,sirloin,346,digital,engorda_corral,media,media,"8,23",17,283
2022-04-06,Yucatán,arrachera,322,supermercado,engorda_corral,alta,baja,"4,43",20,206
2023-07-11,Jalisco,carne_molida,194,central_abasto,engorda_corral,muy_alta,alta,"8,66",36,94
2024-11-13,Puebla,bistec,255,central_abasto,engorda_corral,media,media,"7,68",37,63
2024-10-31,Chiapas,bistec,234,tradicional,pastoreo,muy_alta,alta,"5,2",26,180
2024-06-07,Jalisco,sirloin,350,supermercado,mixto,muy_alta,alta,"3,63",16,174
2024-02-17,Sonora,carne_molida,214,digital,mixto,media,baja,"5,07",21,52
2024-07-09,Oaxaca,bistec,212,tradicional,mixto,baja,baja,"6,1",31,292
2023-11-14,Michoacán,bistec,259,supermercado,mixto,alta,baja,"9,36",26,96
2021-12-14,CDMX,bistec,254,digital,mixto,media,media,"4,41",36,275
2021-02-10,Puebla,costilla,268,supermercado,engorda_corral,baja,baja,"8,47",15,73
2022-07-28,Oaxaca,costilla,248,central_abasto,engorda_corral,baja,alta,"5,39",12,154
2022-03-07,Veracruz,bistec,212,digital,pastoreo,media,media,"8,52",21,50
2021-04-04,Sinaloa,costilla,286,supermercado,engorda_corral,alta,media,"7,31",26,165
2022-03-12,Michoacán,carne_molida,230,digital,mixto,alta,media,"7,44",38,283
2024-06-26,Yucatán,bistec,250,digital,pastoreo,alta,baja,"9,15",37,119
2023-11-19,Sinaloa,arrachera,313,tradicional,pastoreo,alta,baja,"6,7",16,91
2021-04-01,Sonora,arrachera,293,tradicional,engorda_corral,media,baja,"8,12",20,89
2024-05-07,Nuevo León,carne_molida,228,supermercado,engorda_corral,muy_alta,alta,"6,39",30,42
2021-08-05,Yucatán,sirloin,319,supermercado,pastoreo,media,alta,"5,59",10,218
2022-11-22,Sonora,costilla,281,digital,engorda_corral,alta,media,"4,75",35,106
2022-09-01,Coahuila,costilla,238,digital,mixto,muy_alta,alta,"5,35",36,97
2024-08-18,Sinaloa,sirloin,316,digital,engorda_corral,alta,alta,"7,92",15,142
2022-12-19,Querétaro,carne_molida,200,central_abasto,engorda_corral,muy_alta,alta,"9,41",31,222
2022-11-16,Querétaro,costilla,251,supermercado,pastoreo,baja,baja,"4,39",23,141
2024-11-15,Nuevo León,bistec,220,tradicional,mixto,media,baja,"8,47",20,273
2024-01-02,Querétaro,arrachera,279,digital,mixto,media,alta,"3,61",33,298
2024-02-25,Querétaro,carne_molida,207,central_abasto,engorda_corral,media,baja,"4,82",34,157
2021-02-10,Michoacán,sirloin,309,digital,engorda_corral,baja,alta,"6,57",15,84
2022-03-13,Sonora,carne_molida,217,tradicional,mixto,muy_alta,baja,"6,63",26,138
2023-06-18,Guanajuato,bistec,245,central_abasto,mixto,muy_alta,alta,"8,65",11,287
2024-10-16,Veracruz,carne_molida,248,digital,engorda_corral,muy_alta,media,"5,41",20,114
2024-05-13,CDMX,carne_molida,172,tradicional,pastoreo,media,alta,"6,8",25,244
2024-02-24,Querétaro,bistec,246,digital,pastoreo,media,media,"4,78",33,105
2022-09-30,Puebla,costilla,237,digital,pastoreo,baja,baja,"7,68",26,131
2023-09-02,CDMX,arrachera,279,tradicional,pastoreo,muy_alta,media,"4,09",10,146
2022-01-11,CDMX,arrachera,320,central_abasto,pastoreo,muy_alta,baja,"5,98",35,197
2023-07-24,Sinaloa,arrachera,257,central_abasto,pastoreo,alta,alta,"7,23",33,137
2021-01-31,Querétaro,arrachera,293,supermercado,mixto,media,media,"4,48",20,206
2021-12-11,Puebla,bistec,215,digital,engorda_corral,baja,alta,"7,56",19,242
2024-07-24,Yucatán,costilla,229,central_abasto,pastoreo,media,media,"5,15",27,141
2021-07-05,Chiapas,carne_molida,189,central_abasto,engorda_corral,baja,alta,"5,86",13,175
2023-02-28,Chiapas,carne_molida,176,tradicional,pastoreo,baja,media,"5,38",21,173
2021-08-10,Nuevo León,arrachera,340,supermercado,pastoreo,muy_alta,baja,"4,21",22,133
2022-06-11,Nuevo León,costilla,247,central_abasto,pastoreo,muy_alta,alta,"6,69",10,65
2022-10-16,Veracruz,costilla,260,supermercado,engorda_corral,media,alta,"6,62",22,49
2021-05-28,Sonora,sirloin,307,supermercado,mixto,media,alta,"7,24",32,300
